store_id,year,products,rating
44391,2011,7,3
44391,2012,1,3
44394,2010,0,0
44394,2011,2,4
44394,2012,3,4
44399,2010,3,5
44399,2011,3,5
44399,2012,0,5
44402,2010,0,0
44402,2011,5,3
44402,2012,5,4
44408,2010,5,5
44408,2011,3,4
44408,2012,2,5
44414,2010,2,3
44414,2011,12,4
44414,2012,16,4
44420,2010,0,0
44420,2011,1,5
44420,2012,0,0
44421,2010,0,0
44421,2011,0,0
44421,2012,3,1
44426,2010,0,0
44426,2011,8,4
44426,2012,4,4
44428,2010,1,5
44428,2011,1,1
44428,2012,1,3
44430,2010,1,5
44430,2011,0,0
44430,2012,2,2
44437,2010,3,5
44437,2011,1,5
44437,2012,4,1
44441,2010,4,4
44441,2011,0,0
44441,2012,2,3
44449,2010,0,0
44449,2011,0,0
44449,2012,2,5
44450,2010,0,0
44450,2011,1,5
44450,2012,0,0
44453,2010,0,0
44453,2011,1,5
44453,2012,0,0
44463,2010,0,0
44463,2011,0,0
44463,2012,1,4
44466,2010,2,5
44466,2011,0,5
44466,2012,2,5
44468,2010,5,5
44468,2011,4,4
44468,2012,1,4
44470,2010,0,0
44470,2011,0,0
44470,2012,2,3
44474,2010,5,4
44474,2011,0,0
44474,2012,1,5
44476,2010,0,0
44476,2011,0,0
44476,2012,2,1
44482,2010,0,0
44482,2011,0,0
44482,2012,22,4
44483,2010,1,5
44483,2011,0,5
44483,2012,0,3
44486,2010,8,4
44486,2011,1,4
44486,2012,3,4
44499,2010,0,0
44499,2011,0,0
44499,2012,2,5
44518,2010,0,0
44518,2011,1,5
44518,2012,1,3
44532,2010,1,5
44532,2011,3,4
44532,2012,1,4
44542,2010,0,0
44542,2011,1,5
44542,2012,1,1
44548,2010,1,2
44548,2011,0,0
44548,2012,1,4
44552,2010,3,4
44552,2011,7,4
44552,2012,3,4
44555,2010,0,0
44555,2011,2,5
44555,2012,0,3
44564,2010,0,0
44564,2011,0,0
44564,2012,1,5
44570,2010,0,0
44570,2011,0,0
44570,2012,2,4
44576,2010,0,0
44576,2011,2,5
44576,2012,0,5
44585,2010,0,0
44585,2011,2,5
44585,2012,19,4
44607,2010,0,0
44607,2011,4,4
44607,2012,3,2
44610,2010,4,4
44610,2011,2,4
44610,2012,3,4
44615,2010,2,5
44615,2011,6,3
44615,2012,3,4
44616,2010,0,0
44616,2011,0,0
44616,2012,2,3
44619,2010,0,0
44619,2011,8,4
44619,2012,3,4
44622,2010,5,4
44622,2011,8,4
44622,2012,7,3
44627,2010,0,0
44627,2011,2,5
44627,2012,0,4
44629,2010,0,0
44629,2011,0,0
44629,2012,2,1
44634,2010,2,1
44634,2011,1,1
44634,2012,0,0
44635,2010,0,0
44635,2011,1,5
44635,2012,1,5
44638,2010,1,5
44638,2011,3,4
44638,2012,5,2
44648,2010,0,0
44648,2011,0,0
44648,2012,3,4
44654,2010,3,3
44654,2011,0,0
44654,2012,0,0
44657,2010,0,0
44657,2011,2,5
44657,2012,6,4
44661,2010,0,0
44661,2011,0,0
44661,2012,3,3
44662,2010,1,4
44662,2011,2,4
44662,2012,2,2
44667,2010,0,0
44667,2011,1,1
44667,2012,1,1
44679,2010,0,0
44679,2011,0,0
44679,2012,1,5
44680,2010,3,3
44680,2011,3,3
44680,2012,1,3
44685,2010,0,0
44685,2011,0,0
44685,2012,3,5
44688,2010,0,0
44688,2011,0,0
44688,2012,1,5
44691,2010,2,5
44691,2011,1,5
44691,2012,7,5
44696,2010,0,0
44696,2011,0,0
44696,2012,1,4
44701,2010,0,0
44701,2011,1,3
44701,2012,0,0
44702,2010,1,4
44702,2011,3,4
44702,2012,1,5
44708,2010,0,0
44708,2011,3,5
44708,2012,6,4
44709,2010,0,0
44709,2011,5,5
44709,2012,0,0
44711,2010,0,0
44711,2011,2,5
44711,2012,0,0
44716,2010,0,0
44716,2011,1,1
44716,2012,2,5
44719,2010,1,5
44719,2011,0,5
44719,2012,0,0
44721,2010,0,0
44721,2011,1,5
44721,2012,0,0
44725,2010,5,4
44725,2011,4,4
44725,2012,5,4
44734,2010,1,4
44734,2011,0,0
44734,2012,2,5
44742,2010,1,5
44742,2011,4,3
44742,2012,3,4
44743,2010,0,0
44743,2011,1,4
44743,2012,3,3
44744,2010,0,0
44744,2011,1,5
44744,2012,0,0
44750,2010,0,0
44750,2011,0,0
44750,2012,2,5
44751,2010,2,2
44751,2011,0,0
44751,2012,0,0
44756,2010,0,0
44756,2011,1,1
44756,2012,3,2
44760,2010,0,5
44760,2011,0,5
44760,2012,0,0
44772,2010,0,0
44772,2011,0,0
44772,2012,2,5
44775,2010,1,5
44775,2011,1,3
44775,2012,1,4
44777,2010,1,5
44777,2011,0,0
44777,2012,0,0
44778,2010,1,3
44778,2011,0,0
44778,2012,0,0
44789,2010,0,0
44789,2011,0,0
44789,2012,3,5
44791,2010,4,4
44791,2011,9,4
44791,2012,7,4
44792,2010,0,0
44792,2011,1,5
44792,2012,1,4
44793,2010,2,5
44793,2011,8,4
44793,2012,28,4
44810,2010,3,5
44810,2011,11,4
44810,2012,23,4
44815,2010,0,0
44815,2011,1,5
44815,2012,1,5
44816,2010,1,5
44816,2011,2,5
44816,2012,3,5
44820,2010,1,5
44820,2011,0,3
44820,2012,0,3
44825,2010,0,0
44825,2011,1,5
44825,2012,0,5
44826,2010,0,0
44826,2011,0,0
44826,2012,1,1
44835,2010,0,0
44835,2011,2,4
44835,2012,2,4
44837,2010,1,1
44837,2011,0,0
44837,2012,2,4
44843,2010,0,0
44843,2011,11,4
44843,2012,7,4
44844,2010,0,0
44844,2011,0,0
44844,2012,1,5
44883,2010,1,5
44883,2011,3,4
44883,2012,6,4
44889,2010,0,0
44889,2011,0,0
44889,2012,1,5
44891,2010,1,5
44891,2011,0,0
44891,2012,7,4
44897,2010,0,0
44897,2011,2,5
44897,2012,4,4
44899,2010,5,4
44899,2011,10,5
44899,2012,4,4
44913,2010,0,0
44913,2011,1,5
44913,2012,0,0
44919,2010,0,0
44919,2011,1,5
44919,2012,1,5
44920,2010,2,3
44920,2011,0,0
44920,2012,0,0
44921,2010,1,5
44921,2011,0,0
44921,2012,1,4
44928,2010,0,0
44928,2011,1,1
44928,2012,0,0
44936,2010,12,4
44936,2011,18,4
44936,2012,18,4
44944,2010,1,5
44944,2011,4,5
44944,2012,3,3
44952,2010,1,5
44952,2011,1,5
44952,2012,0,0
44959,2010,0,0
44959,2011,0,0
44959,2012,1,5
44967,2010,0,0
44967,2011,4,4
44967,2012,0,0
44973,2010,5,2
44973,2011,3,2
44973,2012,0,0
44978,2010,0,0
44978,2011,0,0
44978,2012,4,3
44979,2010,0,0
44979,2011,2,3
44979,2012,0,1
44980,2010,7,4
44980,2011,10,4
44980,2012,4,3
44988,2010,0,0
44988,2011,1,2
44988,2012,0,0
44997,2010,1,5
44997,2011,0,0
44997,2012,0,0
45016,2010,0,0
45016,2011,1,5
45016,2012,0,3
45029,2010,1,4
45029,2011,2,4
45029,2012,0,0
45036,2010,2,5
45036,2011,0,3
45036,2012,1,5
45037,2010,0,0
45037,2011,0,0
45037,2012,1,5
45054,2010,0,0
45054,2011,3,5
45054,2012,2,5
45070,2010,0,0
45070,2011,5,4
45070,2012,8,4
45078,2010,2,3
45078,2011,16,4
45078,2012,17,4
45084,2010,0,0
45084,2011,0,0
45084,2012,1,4
45088,2010,4,5
45088,2011,4,4
45088,2012,2,5
45091,2010,2,5
45091,2011,0,5
45091,2012,0,5
45098,2010,2,1
45098,2011,0,1
45098,2012,0,0
45122,2010,0,0
45122,2011,1,5
45122,2012,0,0
45124,2010,1,5
45124,2011,1,1
45124,2012,0,0
45130,2010,0,0
45130,2011,1,2
45130,2012,3,3
45131,2010,2,5
45131,2011,2,4
45131,2012,13,4
45132,2010,9,4
45132,2011,12,4
45132,2012,21,4
45134,2010,1,1
45134,2011,0,0
45134,2012,0,0
45137,2010,0,0
45137,2011,0,0
45137,2012,2,4
45141,2010,0,0
45141,2011,0,0
45141,2012,3,4
45142,2010,0,0
45142,2011,19,4
45142,2012,14,4
45146,2010,0,0
45146,2011,1,5
45146,2012,0,0
45155,2010,1,5
45155,2011,1,5
45155,2012,2,3
45161,2010,0,0
45161,2011,0,0
45161,2012,2,1
45164,2010,1,5
45164,2011,18,4
45164,2012,6,4
45173,2010,0,0
45173,2011,0,0
45173,2012,3,2
45177,2010,2,5
45177,2011,3,4
45177,2012,1,5
45179,2010,2,5
45179,2011,0,5
45179,2012,0,3
45181,2010,1,1
45181,2011,1,5
45181,2012,0,0
45182,2010,1,5
45182,2011,0,1
45182,2012,0,0
45184,2010,0,0
45184,2011,4,5
45184,2012,1,1
45187,2010,0,0
45187,2011,1,3
45187,2012,0,0
45196,2010,1,4
45196,2011,0,0
45196,2012,0,0
45198,2010,0,5
45198,2011,0,0
45198,2012,0,0
45200,2010,0,0
45200,2011,2,5
45200,2012,3,5
45201,2010,2,4
45201,2011,6,4
45201,2012,7,4
45214,2010,0,0
45214,2011,2,5
45214,2012,1,1
45216,2010,0,0
45216,2011,0,0
45216,2012,1,5
45219,2010,10,4
45219,2011,1,3
45219,2012,4,4
45226,2010,0,0
45226,2011,0,0
45226,2012,1,5
45232,2010,0,0
45232,2011,1,5
45232,2012,9,3
45239,2010,22,4
45239,2011,46,4
45239,2012,20,4
45249,2010,0,0
45249,2011,1,5
45249,2012,1,5
45251,2010,8,4
45251,2011,10,4
45251,2012,3,3
45265,2010,0,0
45265,2011,13,4
45265,2012,6,4
45269,2010,0,0
45269,2011,1,3
45269,2012,0,5
45270,2010,1,1
45270,2011,2,3
45270,2012,1,2
45271,2010,0,0
45271,2011,0,0
45271,2012,1,5
45273,2010,0,0
45273,2011,0,0
45273,2012,1,5
45275,2010,0,0
45275,2011,2,5
45275,2012,1,4
45279,2010,3,5
45279,2011,1,4
45279,2012,0,0
45284,2010,0,0
45284,2011,0,0
45284,2012,0,0
45285,2010,0,0
45285,2011,3,3
45285,2012,6,4
45291,2010,5,4
45291,2011,0,3
45291,2012,0,2
45293,2010,12,5
45293,2011,5,4
45293,2012,5,3
45303,2010,1,5
45303,2011,19,4
45303,2012,7,4
45305,2010,0,0
45305,2011,0,0
45305,2012,3,4
45310,2010,1,5
45310,2011,0,5
45310,2012,3,4
45313,2010,0,0
45313,2011,0,0
45313,2012,2,5
45317,2010,3,4
45317,2011,4,4
45317,2012,1,5
45324,2010,1,1
45324,2011,1,2
45324,2012,1,1
45331,2010,4,3
45331,2011,3,3
45331,2012,2,1
45339,2010,1,5
45339,2011,0,0
45339,2012,0,0
45354,2010,0,0
45354,2011,8,5
45354,2012,7,4
45355,2010,1,5
45355,2011,0,0
45355,2012,0,0
45370,2010,2,5
45370,2011,0,0
45370,2012,1,3
45372,2010,2,4
45372,2011,0,4
45372,2012,0,0
45374,2010,0,0
45374,2011,2,5
45374,2012,3,3
45379,2010,0,0
45379,2011,1,5
45379,2012,5,3
45386,2010,4,1
45386,2011,6,1
45386,2012,3,3
45387,2010,0,0
45387,2011,0,0
45387,2012,1,5
45388,2010,6,4
45388,2011,29,4
45388,2012,7,4
45389,2010,2,3
45389,2011,0,3
45389,2012,1,5
45396,2010,0,0
45396,2011,0,0
45396,2012,2,5
45405,2010,1,5
45405,2011,2,4
45405,2012,7,4
45409,2010,0,0
45409,2011,0,0
45409,2012,2,4
45410,2010,0,0
45410,2011,2,0
45410,2012,0,0
45428,2010,0,0
45428,2011,2,4
45428,2012,1,2
45439,2010,1,3
45439,2011,1,5
45439,2012,4,4
45444,2010,4,3
45444,2011,5,1
45444,2012,4,2
45448,2010,0,5
45448,2011,0,0
45448,2012,0,0
45449,2010,1,5
45449,2011,2,5
45449,2012,0,0
45458,2010,1,5
45458,2011,0,0
45458,2012,0,0
45464,2010,0,0
45464,2011,5,4
45464,2012,5,4
45466,2010,1,5
45466,2011,0,4
45466,2012,2,4
45467,2010,1,5
45467,2011,5,4
45467,2012,1,2
45474,2010,0,0
45474,2011,2,4
45474,2012,4,5
45484,2010,1,3
45484,2011,13,4
45484,2012,3,3
45485,2010,0,0
45485,2011,0,0
45485,2012,2,4
45493,2010,1,1
45493,2011,0,0
45493,2012,1,1
45500,2010,1,5
45500,2011,0,0
45500,2012,0,0
45503,2010,5,4
45503,2011,2,0
45503,2012,0,0
45505,2010,0,0
45505,2011,0,0
45505,2012,1,5
45521,2010,2,5
45521,2011,0,0
45521,2012,0,0
45523,2010,1,5
45523,2011,0,0
45523,2012,0,0
45529,2010,1,3
45529,2011,0,0
45529,2012,0,0
45533,2010,0,0
45533,2011,1,5
45533,2012,2,1
45534,2010,0,0
45534,2011,0,0
45534,2012,1,5
45547,2010,0,0
45547,2011,9,3
45547,2012,35,3
45555,2010,3,3
45555,2011,3,2
45555,2012,0,2
45556,2010,0,0
45556,2011,2,2
45556,2012,0,0
45561,2010,0,0
45561,2011,1,1
45561,2012,0,1
45570,2010,0,0
45570,2011,1,5
45570,2012,0,0
45571,2010,2,3
45571,2011,5,4
45571,2012,6,4
45576,2010,0,0
45576,2011,2,3
45576,2012,5,4
45578,2010,1,5
45578,2011,0,0
45578,2012,0,0
45585,2010,0,0
45585,2011,2,5
45585,2012,1,5
45588,2010,1,1
45588,2011,3,1
45588,2012,1,1
45596,2010,0,0
45596,2011,0,0
45596,2012,2,4
45604,2010,0,0
45604,2011,3,1
45604,2012,2,4
45607,2010,0,0
45607,2011,1,5
45607,2012,0,0
45611,2010,0,0
45611,2011,0,0
45611,2012,9,5
45613,2010,10,4
45613,2011,23,4
45613,2012,9,3
45625,2010,5,1
45625,2011,1,3
45625,2012,3,2
45626,2010,1,1
45626,2011,0,0
45626,2012,0,0
45627,2010,0,0
45627,2011,1,5
45627,2012,0,0
45630,2010,0,0
45630,2011,0,0
45630,2012,1,5
45633,2010,1,4
45633,2011,0,0
45633,2012,0,5
45640,2010,0,0
45640,2011,1,5
45640,2012,4,5
45641,2010,2,3
45641,2011,0,0
45641,2012,0,0
45645,2010,0,0
45645,2011,0,0
45645,2012,2,4
45646,2010,2,5
45646,2011,0,0
45646,2012,0,0
45647,2010,6,5
45647,2011,0,0
45647,2012,0,0
45648,2010,0,0
45648,2011,0,0
45648,2012,1,3
45673,2010,0,0
45673,2011,0,0
45673,2012,1,5
45691,2010,3,5
45691,2011,1,4
45691,2012,0,5
45710,2010,0,0
45710,2011,16,4
45710,2012,2,4
45719,2010,1,5
45719,2011,1,5
45719,2012,1,5
45722,2010,0,0
45722,2011,1,4
45722,2012,0,0
45726,2010,0,0
45726,2011,18,4
45726,2012,0,1
45749,2010,1,4
45749,2011,1,5
45749,2012,1,5
45754,2010,0,3
45754,2011,0,5
45754,2012,0,5
45763,2010,0,0
45763,2011,7,4
45763,2012,27,4
45767,2010,0,0
45767,2011,1,5
45767,2012,0,0
45772,2010,0,0
45772,2011,0,0
45772,2012,3,3
45776,2010,13,4
45776,2011,31,4
45776,2012,50,4
45793,2010,0,0
45793,2011,1,5
45793,2012,0,0
45794,2010,0,0
45794,2011,0,0
45794,2012,4,5
45797,2010,0,0
45797,2011,3,1
45797,2012,0,1
45803,2010,0,0
45803,2011,4,5
45803,2012,0,0
45807,2010,0,0
45807,2011,2,5
45807,2012,2,3
45813,2010,5,4
45813,2011,8,4
45813,2012,0,3
45824,2010,3,4
45824,2011,11,4
45824,2012,2,3
45829,2010,4,5
45829,2011,10,4
45829,2012,2,4
45833,2010,0,0
45833,2011,0,0
45833,2012,1,5
45835,2010,0,0
45835,2011,0,0
45835,2012,1,1
45839,2010,0,0
45839,2011,0,0
45839,2012,1,4
45853,2010,1,5
45853,2011,5,4
45853,2012,1,5
45855,2010,0,0
45855,2011,0,0
45855,2012,2,5
45863,2010,1,5
45863,2011,2,3
45863,2012,3,3
45875,2010,0,0
45875,2011,1,5
45875,2012,2,5
45882,2010,3,3
45882,2011,9,4
45882,2012,6,3
45885,2010,1,3
45885,2011,3,3
45885,2012,0,0
45889,2010,6,5
45889,2011,15,4
45889,2012,13,4
45890,2010,1,5
45890,2011,5,4
45890,2012,0,4
45892,2010,3,5
45892,2011,1,4
45892,2012,6,4
45901,2010,1,5
45901,2011,1,5
45901,2012,0,5
45905,2010,9,4
45905,2011,13,4
45905,2012,11,4
45906,2010,10,4
45906,2011,4,4
45906,2012,5,4
45909,2010,0,0
45909,2011,2,4
45909,2012,0,0
45917,2010,0,0
45917,2011,0,0
45917,2012,2,3
45919,2010,0,0
45919,2011,0,0
45919,2012,1,5
45934,2010,0,0
45934,2011,1,5
45934,2012,0,0
45947,2010,4,4
45947,2011,2,3
45947,2012,0,0
45948,2010,1,2
45948,2011,2,5
45948,2012,0,0
45949,2010,0,0
45949,2011,15,4
45949,2012,6,4
45954,2010,2,3
45954,2011,0,0
45954,2012,1,3
45955,2010,0,0
45955,2011,9,4
45955,2012,7,4
45956,2010,1,5
45956,2011,2,5
45956,2012,2,3
45960,2010,0,0
45960,2011,1,5
45960,2012,0,0
45970,2010,1,5
45970,2011,2,4
45970,2012,2,4
45971,2010,0,0
45971,2011,0,0
45971,2012,6,4
45977,2010,0,0
45977,2011,1,5
45977,2012,6,3
45996,2010,0,0
45996,2011,1,5
45996,2012,3,5
45999,2010,2,5
45999,2011,2,5
45999,2012,1,3
46002,2010,1,5
46002,2011,0,0
46002,2012,0,0
46019,2010,1,5
46019,2011,4,4
46019,2012,1,5
46024,2010,1,5
46024,2011,17,4
46024,2012,31,4
46030,2010,2,5
46030,2011,0,3
46030,2012,0,0
46033,2010,2,4
46033,2011,1,5
46033,2012,0,0
46037,2010,0,0
46037,2011,3,5
46037,2012,2,1
46051,2010,1,5
46051,2011,0,0
46051,2012,0,0
46060,2010,0,0
46060,2011,1,5
46060,2012,0,0
46066,2010,6,4
46066,2011,18,4
46066,2012,23,4
46077,2010,0,0
46077,2011,0,0
46077,2012,4,4
46085,2010,0,0
46085,2011,1,5
46085,2012,6,2
46086,2010,0,0
46086,2011,3,5
46086,2012,2,4
46087,2010,2,4
46087,2011,1,5
46087,2012,3,3
46088,2010,2,4
46088,2011,0,3
46088,2012,1,3
46091,2010,0,0
46091,2011,2,5
46091,2012,0,4
46098,2010,1,5
46098,2011,0,0
46098,2012,1,3
46108,2010,1,2
46108,2011,0,0
46108,2012,0,0
46114,2010,0,0
46114,2011,0,0
46114,2012,3,2
46115,2010,5,4
46115,2011,19,4
46115,2012,8,4
46120,2010,0,0
46120,2011,0,0
46120,2012,1,5
46135,2010,0,0
46135,2011,10,4
46135,2012,1,1
46136,2010,8,4
46136,2011,3,3
46136,2012,10,3
46147,2010,0,0
46147,2011,1,1
46147,2012,1,5
46156,2010,0,0
46156,2011,0,0
46156,2012,1,5
46159,2010,0,0
46159,2011,0,0
46159,2012,0,0
46161,2010,0,0
46161,2011,10,4
46161,2012,1,3
46170,2010,0,0
46170,2011,1,4
46170,2012,0,0
46171,2010,0,0
46171,2011,1,5
46171,2012,0,0
46178,2010,7,4
46178,2011,4,4
46178,2012,1,5
46193,2010,0,0
46193,2011,0,0
46193,2012,2,1
46195,2010,0,0
46195,2011,1,5
46195,2012,0,0
46198,2010,3,3
46198,2011,15,3
46198,2012,20,3
46201,2010,1,4
46201,2011,0,0
46201,2012,8,5
46203,2010,1,5
46203,2011,0,3
46203,2012,0,0
46205,2010,2,5
46205,2011,12,4
46205,2012,5,4
46207,2010,0,0
46207,2011,0,0
46207,2012,1,3
46217,2010,0,0
46217,2011,2,5
46217,2012,2,5
46224,2010,0,0
46224,2011,4,4
46224,2012,1,4
46225,2010,0,0
46225,2011,6,3
46225,2012,1,2
46226,2010,0,0
46226,2011,1,4
46226,2012,0,0
46230,2010,0,0
46230,2011,1,5
46230,2012,0,0
46239,2010,0,0
46239,2011,0,0
46239,2012,2,5
46246,2010,0,0
46246,2011,12,4
46246,2012,0,4
46261,2010,0,0
46261,2011,0,0
46261,2012,2,3
46275,2010,2,5
46275,2011,23,3
46275,2012,12,3
46281,2010,0,0
46281,2011,3,5
46281,2012,2,4
46283,2010,0,0
46283,2011,2,4
46283,2012,1,3
46285,2010,0,0
46285,2011,1,5
46285,2012,0,0
46293,2010,5,4
46293,2011,11,4
46293,2012,20,4
46299,2010,1,4
46299,2011,2,3
46299,2012,3,4
46302,2010,2,5
46302,2011,0,0
46302,2012,0,0
46308,2010,0,0
46308,2011,0,0
46308,2012,1,1
46312,2010,2,4
46312,2011,2,3
46312,2012,4,4
46314,2010,0,0
46314,2011,5,4
46314,2012,2,5
46324,2010,4,3
46324,2011,1,3
46324,2012,1,5
46339,2010,0,0
46339,2011,1,3
46339,2012,0,0
46348,2010,0,0
46348,2011,8,5
46348,2012,8,4
46358,2010,1,5
46358,2011,0,0
46358,2012,0,0
46371,2010,0,0
46371,2011,2,5
46371,2012,8,5
46383,2010,2,5
46383,2011,0,5
46383,2012,0,0
46396,2010,1,5
46396,2011,1,5
46396,2012,0,0
46397,2010,0,0
46397,2011,1,5
46397,2012,1,1
46408,2010,0,0
46408,2011,2,5
46408,2012,0,5
46409,2010,1,3
46409,2011,0,0
46409,2012,0,0
46413,2010,2,5
46413,2011,0,0
46413,2012,0,0
46418,2010,0,0
46418,2011,1,3
46418,2012,0,0
46419,2010,1,5
46419,2011,3,5
46419,2012,3,5
46422,2010,0,0
46422,2011,0,0
46422,2012,1,4
46427,2010,0,0
46427,2011,0,0
46427,2012,1,5
46429,2010,8,4
46429,2011,4,4
46429,2012,2,4
46445,2010,3,5
46445,2011,0,5
46445,2012,1,5
46450,2010,0,0
46450,2011,1,5
46450,2012,1,4
46453,2010,0,0
46453,2011,1,1
46453,2012,0,0
46461,2010,1,2
46461,2011,2,1
46461,2012,2,3
46466,2010,4,5
46466,2011,12,5
46466,2012,9,5
46467,2010,0,0
46467,2011,1,5
46467,2012,0,0
46468,2010,5,4
46468,2011,19,4
46468,2012,8,3
46473,2010,2,3
46473,2011,1,5
46473,2012,1,4
46474,2010,0,0
46474,2011,1,5
46474,2012,1,5
46476,2010,3,4
46476,2011,1,4
46476,2012,1,1
46477,2010,0,0
46477,2011,3,4
46477,2012,1,5
46491,2010,0,0
46491,2011,0,0
46491,2012,1,4
46497,2010,0,0
46497,2011,3,5
46497,2012,1,5
46499,2010,0,0
46499,2011,2,4
46499,2012,6,5
46510,2010,0,0
46510,2011,2,4
46510,2012,3,4
46514,2010,0,0
46514,2011,1,4
46514,2012,3,4
46516,2010,0,0
46516,2011,1,5
46516,2012,0,0
46522,2010,0,0
46522,2011,0,0
46522,2012,0,0
46527,2010,2,5
46527,2011,0,0
46527,2012,0,0
46536,2010,1,0
46536,2011,14,4
46536,2012,17,4
46540,2010,10,4
46540,2011,5,5
46540,2012,7,4
46543,2010,0,0
46543,2011,3,1
46543,2012,0,1
46548,2010,1,5
46548,2011,0,4
46548,2012,1,5
46556,2010,2,5
46556,2011,5,4
46556,2012,0,0
46561,2010,0,0
46561,2011,2,5
46561,2012,0,0
46570,2010,1,1
46570,2011,0,0
46570,2012,0,0
46571,2010,1,4
46571,2011,6,4
46571,2012,9,3
46583,2010,0,0
46583,2011,5,5
46583,2012,6,4
46584,2010,0,0
46584,2011,0,0
46584,2012,4,3
46585,2010,6,3
46585,2011,4,2
46585,2012,7,3
46587,2010,0,0
46587,2011,0,0
46587,2012,1,5
46601,2010,2,2
46601,2011,0,0
46601,2012,1,1
46603,2010,1,5
46603,2011,0,5
46603,2012,0,0
46606,2010,1,3
46606,2011,0,0
46606,2012,0,0
46622,2010,6,4
46622,2011,3,4
46622,2012,5,4
46628,2010,1,5
46628,2011,0,0
46628,2012,3,5
46629,2010,0,0
46629,2011,0,0
46629,2012,14,4
46637,2010,0,0
46637,2011,3,2
46637,2012,2,3
46649,2010,3,4
46649,2011,8,4
46649,2012,0,3
46661,2010,2,5
46661,2011,8,4
46661,2012,32,4
46666,2010,0,0
46666,2011,0,0
46666,2012,2,5
46679,2010,19,5
46679,2011,12,4
46679,2012,17,4
46684,2010,0,0
46684,2011,1,3
46684,2012,1,1
46686,2010,0,0
46686,2011,0,0
46686,2012,2,1
46694,2010,1,5
46694,2011,3,3
46694,2012,2,3
46699,2010,1,5
46699,2011,0,0
46699,2012,0,0
46703,2010,0,0
46703,2011,4,3
46703,2012,0,0
46705,2010,1,4
46705,2011,0,0
46705,2012,0,0
46706,2010,1,5
46706,2011,24,4
46706,2012,14,4
46713,2010,5,5
46713,2011,4,4
46713,2012,3,4
46717,2010,1,2
46717,2011,0,0
46717,2012,0,5
46719,2010,0,0
46719,2011,2,4
46719,2012,5,4
46721,2010,0,0
46721,2011,0,0
46721,2012,8,4
46725,2010,1,5
46725,2011,2,5
46725,2012,0,0
46734,2010,0,0
46734,2011,0,0
46734,2012,1,5
46737,2010,1,5
46737,2011,0,0
46737,2012,0,0
46739,2010,1,1
46739,2011,9,2
46739,2012,4,3
46740,2010,0,0
46740,2011,1,1
46740,2012,0,0
46743,2010,2,5
46743,2011,4,4
46743,2012,2,3
46744,2010,0,0
46744,2011,1,3
46744,2012,0,0
46750,2010,0,0
46750,2011,1,1
46750,2012,1,1
46754,2010,1,5
46754,2011,1,5
46754,2012,0,0
46757,2010,0,0
46757,2011,1,2
46757,2012,0,0
46759,2010,0,0
46759,2011,3,5
46759,2012,1,5
46760,2010,0,0
46760,2011,2,4
46760,2012,0,0
46762,2010,0,0
46762,2011,0,0
46762,2012,3,5
46763,2010,0,0
46763,2011,2,2
46763,2012,5,4
46766,2010,0,0
46766,2011,9,5
46766,2012,2,4
46768,2010,0,0
46768,2011,0,0
46768,2012,1,3
46769,2010,0,0
46769,2011,8,4
46769,2012,8,4
46779,2010,1,1
46779,2011,8,4
46779,2012,7,3
46782,2010,0,0
46782,2011,2,5
46782,2012,1,5
46785,2010,0,0
46785,2011,0,0
46785,2012,1,5
46789,2010,3,3
46789,2011,3,2
46789,2012,0,5
46800,2010,0,0
46800,2011,0,0
46800,2012,2,5
46802,2010,0,0
46802,2011,1,5
46802,2012,0,0
46823,2010,0,0
46823,2011,1,3
46823,2012,1,5
46828,2010,0,0
46828,2011,1,5
46828,2012,2,4
46831,2010,11,4
46831,2011,13,4
46831,2012,27,4
46833,2010,0,0
46833,2011,2,5
46833,2012,1,5
46834,2010,0,0
46834,2011,1,5
46834,2012,0,5
46855,2010,0,0
46855,2011,1,5
46855,2012,0,5
46860,2010,0,0
46860,2011,1,2
46860,2012,1,3
46863,2010,0,0
46863,2011,0,0
46863,2012,2,5
46865,2010,26,4
46865,2011,23,4
46865,2012,8,4
46869,2010,0,0
46869,2011,0,0
46869,2012,2,3
46874,2010,0,0
46874,2011,8,4
46874,2012,5,2
46877,2010,0,0
46877,2011,2,4
46877,2012,2,4
46886,2010,0,0
46886,2011,0,0
46886,2012,1,5
46889,2010,0,0
46889,2011,6,4
46889,2012,17,4
46892,2010,0,0
46892,2011,1,4
46892,2012,1,5
46900,2010,0,0
46900,2011,0,0
46900,2012,1,5
46906,2010,3,3
46906,2011,2,2
46906,2012,0,0
46909,2010,3,4
46909,2011,12,4
46909,2012,11,4
46910,2010,2,5
46910,2011,1,5
46910,2012,0,0
46912,2010,0,0
46912,2011,0,0
46912,2012,0,0
46919,2010,0,0
46919,2011,0,0
46919,2012,2,5
46922,2010,5,4
46922,2011,9,4
46922,2012,11,4
46925,2010,0,0
46925,2011,1,3
46925,2012,0,3
46928,2010,0,0
46928,2011,0,0
46928,2012,4,3
46934,2010,0,0
46934,2011,1,2
46934,2012,1,3
46938,2010,0,0
46938,2011,6,4
46938,2012,17,4
46952,2010,1,5
46952,2011,0,0
46952,2012,1,5
46959,2010,0,0
46959,2011,0,0
46959,2012,1,5
46960,2010,0,0
46960,2011,0,0
46960,2012,1,3
46961,2010,0,0
46961,2011,1,5
46961,2012,9,4
46962,2010,0,0
46962,2011,0,0
46962,2012,1,5
46965,2010,7,5
